Dia de Data Escala de Tempo 1 CE Simp 4;Data Escala de Tempo 1 CE Simp 4;Período Exibido CE Simp 4;Subsistema;Selecione Tipo de CE Simp 4
31 de dezembro de 2016;31/12/2016 00:00:00;Dia;Sul;226,48862
1 de janeiro de 2017;01/01/2017 00:00:00;Dia;Sul;205,775902
2 de janeiro de 2017;02/01/2017 00:00:00;Dia;Sul;259,150207
3 de janeiro de 2017;03/01/2017 00:00:00;Dia;Sul;285,583189
4 de janeiro de 2017;04/01/2017 00:00:00;Dia;Sul;288,501675
5 de janeiro de 2017;05/01/2017 00:00:00;Dia;Sul;282,11415
6 de janeiro de 2017;06/01/2017 00:00:00;Dia;Sul;273,482673
7 de janeiro de 2017;07/01/2017 00:00:00;Dia;Sul;245,931124
8 de janeiro de 2017;08/01/2017 00:00:00;Dia;Sul;231,162273
9 de janeiro de 2017;09/01/2017 00:00:00;Dia;Sul;296,962998
10 de janeiro de 2017;10/01/2017 00:00:00;Dia;Sul;302,628006
11 de janeiro de 2017;11/01/2017 00:00:00;Dia;Sul;304,039061
12 de janeiro de 2017;12/01/2017 00:00:00;Dia;Sul;304,232667
13 de janeiro de 2017;13/01/2017 00:00:00;Dia;Sul;309,01567
14 de janeiro de 2017;14/01/2017 00:00:00;Dia;Sul;276,247536
15 de janeiro de 2017;15/01/2017 00:00:00;Dia;Sul;248,809904
16 de janeiro de 2017;16/01/2017 00:00:00;Dia;Sul;317,273794
17 de janeiro de 2017;17/01/2017 00:00:00;Dia;Sul;314,827104
18 de janeiro de 2017;18/01/2017 00:00:00;Dia;Sul;321,393827
19 de janeiro de 2017;19/01/2017 00:00:00;Dia;Sul;317,675139
20 de janeiro de 2017;20/01/2017 00:00:00;Dia;Sul;309,844256
21 de janeiro de 2017;21/01/2017 00:00:00;Dia;Sul;269,093843
22 de janeiro de 2017;22/01/2017 00:00:00;Dia;Sul;239,604804
23 de janeiro de 2017;23/01/2017 00:00:00;Dia;Sul;310,899467
24 de janeiro de 2017;24/01/2017 00:00:00;Dia;Sul;324,503793
25 de janeiro de 2017;25/01/2017 00:00:00;Dia;Sul;316,352131
26 de janeiro de 2017;26/01/2017 00:00:00;Dia;Sul;302,415755
27 de janeiro de 2017;27/01/2017 00:00:00;Dia;Sul;292,877299
28 de janeiro de 2017;28/01/2017 00:00:00;Dia;Sul;257,3402161
29 de janeiro de 2017;29/01/2017 00:00:00;Dia;Sul;232,582905
30 de janeiro de 2017;30/01/2017 00:00:00;Dia;Sul;305,93459
31 de janeiro de 2017;31/01/2017 00:00:00;Dia;Sul;307,83737
1 de fevereiro de 2017;01/02/2017 00:00:00;Dia;Sul;304,062981
2 de fevereiro de 2017;02/02/2017 00:00:00;Dia;Sul;305,099338
3 de fevereiro de 2017;03/02/2017 00:00:00;Dia;Sul;313,588562
4 de fevereiro de 2017;04/02/2017 00:00:00;Dia;Sul;281,511342
5 de fevereiro de 2017;05/02/2017 00:00:00;Dia;Sul;247,630106
6 de fevereiro de 2017;06/02/2017 00:00:00;Dia;Sul;309,616022
7 de fevereiro de 2017;07/02/2017 00:00:00;Dia;Sul;311,38086
8 de fevereiro de 2017;08/02/2017 00:00:00;Dia;Sul;313,080456
9 de fevereiro de 2017;09/02/2017 00:00:00;Dia;Sul;317,463384
10 de fevereiro de 2017;10/02/2017 00:00:00;Dia;Sul;317,460581
11 de fevereiro de 2017;11/02/2017 00:00:00;Dia;Sul;269,770165
12 de fevereiro de 2017;12/02/2017 00:00:00;Dia;Sul;230,518874
13 de fevereiro de 2017;13/02/2017 00:00:00;Dia;Sul;300,333922
14 de fevereiro de 2017;14/02/2017 00:00:00;Dia;Sul;307,191767
15 de fevereiro de 2017;15/02/2017 00:00:00;Dia;Sul;322,82264
16 de fevereiro de 2017;16/02/2017 00:00:00;Dia;Sul;333,144888
17 de fevereiro de 2017;17/02/2017 00:00:00;Dia;Sul;319,435373
18 de fevereiro de 2017;18/02/2017 00:00:00;Dia;Sul;286,070835
19 de fevereiro de 2017;19/02/2017 00:00:00;Dia;Sul;259,715668
20 de fevereiro de 2017;20/02/2017 00:00:00;Dia;Sul;338,298702
21 de fevereiro de 2017;21/02/2017 00:00:00;Dia;Sul;343,973905
22 de fevereiro de 2017;22/02/2017 00:00:00;Dia;Sul;342,988934
23 de fevereiro de 2017;23/02/2017 00:00:00;Dia;Sul;329,6282999
24 de fevereiro de 2017;24/02/2017 00:00:00;Dia;Sul;321,637242
25 de fevereiro de 2017;25/02/2017 00:00:00;Dia;Sul;275,806048
26 de fevereiro de 2017;26/02/2017 00:00:00;Dia;Sul;240,909694
27 de fevereiro de 2017;27/02/2017 00:00:00;Dia;Sul;285,589766
28 de fevereiro de 2017;28/02/2017 00:00:00;Dia;Sul;291,216982
1 de março de 2017;01/03/2017 00:00:00;Dia;Sul;318,581152
2 de março de 2017;02/03/2017 00:00:00;Dia;Sul;328,302146
3 de março de 2017;03/03/2017 00:00:00;Dia;Sul;327,468656
4 de março de 2017;04/03/2017 00:00:00;Dia;Sul;269,76643
5 de março de 2017;05/03/2017 00:00:00;Dia;Sul;229,133154
6 de março de 2017;06/03/2017 00:00:00;Dia;Sul;300,206396
7 de março de 2017;07/03/2017 00:00:00;Dia;Sul;317,262506
8 de março de 2017;08/03/2017 00:00:00;Dia;Sul;323,464258
9 de março de 2017;09/03/2017 00:00:00;Dia;Sul;329,423112
10 de março de 2017;10/03/2017 00:00:00;Dia;Sul;310,367384
11 de março de 2017;11/03/2017 00:00:00;Dia;Sul;257,535221
12 de março de 2017;12/03/2017 00:00:00;Dia;Sul;220,897358
13 de março de 2017;13/03/2017 00:00:00;Dia;Sul;272,141184
14 de março de 2017;14/03/2017 00:00:00;Dia;Sul;286,377571
15 de março de 2017;15/03/2017 00:00:00;Dia;Sul;304,013231
16 de março de 2017;16/03/2017 00:00:00;Dia;Sul;300,317769
17 de março de 2017;17/03/2017 00:00:00;Dia;Sul;274,677537
18 de março de 2017;18/03/2017 00:00:00;Dia;Sul;229,17059
19 de março de 2017;19/03/2017 00:00:00;Dia;Sul;199,597071
20 de março de 2017;20/03/2017 00:00:00;Dia;Sul;267,182129
21 de março de 2017;21/03/2017 00:00:00;Dia;Sul;280,100217
22 de março de 2017;22/03/2017 00:00:00;Dia;Sul;286,242192
23 de março de 2017;23/03/2017 00:00:00;Dia;Sul;288,467317
24 de março de 2017;24/03/2017 00:00:00;Dia;Sul;290,306968
25 de março de 2017;25/03/2017 00:00:00;Dia;Sul;251,041019
26 de março de 2017;26/03/2017 00:00:00;Dia;Sul;213,573943
27 de março de 2017;27/03/2017 00:00:00;Dia;Sul;276,597897
28 de março de 2017;28/03/2017 00:00:00;Dia;Sul;282,754455
29 de março de 2017;29/03/2017 00:00:00;Dia;Sul;281,988985
30 de março de 2017;30/03/2017 00:00:00;Dia;Sul;283,429716
31 de março de 2017;31/03/2017 00:00:00;Dia;Sul;280,623257
1 de abril de 2017;01/04/2017 00:00:00;Dia;Sul;237,523447
2 de abril de 2017;02/04/2017 00:00:00;Dia;Sul;208,625017
3 de abril de 2017;03/04/2017 00:00:00;Dia;Sul;278,910543
4 de abril de 2017;04/04/2017 00:00:00;Dia;Sul;290,949225
5 de abril de 2017;05/04/2017 00:00:00;Dia;Sul;285,153621
6 de abril de 2017;06/04/2017 00:00:00;Dia;Sul;276,644172
7 de abril de 2017;07/04/2017 00:00:00;Dia;Sul;278,282453
8 de abril de 2017;08/04/2017 00:00:00;Dia;Sul;245,648644
9 de abril de 2017;09/04/2017 00:00:00;Dia;Sul;214,975976
10 de abril de 2017;10/04/2017 00:00:00;Dia;Sul;286,250596
11 de abril de 2017;11/04/2017 00:00:00;Dia;Sul;287,056862
12 de abril de 2017;12/04/2017 00:00:00;Dia;Sul;278,213954
13 de abril de 2017;13/04/2017 00:00:00;Dia;Sul;272,654218
14 de abril de 2017;14/04/2017 00:00:00;Dia;Sul;208,950189
15 de abril de 2017;15/04/2017 00:00:00;Dia;Sul;220,874996
16 de abril de 2017;16/04/2017 00:00:00;Dia;Sul;198,95455
17 de abril de 2017;17/04/2017 00:00:00;Dia;Sul;264,564269
18 de abril de 2017;18/04/2017 00:00:00;Dia;Sul;276,034441
19 de abril de 2017;19/04/2017 00:00:00;Dia;Sul;276,173756
20 de abril de 2017;20/04/2017 00:00:00;Dia;Sul;274,942984
21 de abril de 2017;21/04/2017 00:00:00;Dia;Sul;228,803652
22 de abril de 2017;22/04/2017 00:00:00;Dia;Sul;217,91834
23 de abril de 2017;23/04/2017 00:00:00;Dia;Sul;197,426175
24 de abril de 2017;24/04/2017 00:00:00;Dia;Sul;263,240946
25 de abril de 2017;25/04/2017 00:00:00;Dia;Sul;271,642707
26 de abril de 2017;26/04/2017 00:00:00;Dia;Sul;257,405698
27 de abril de 2017;27/04/2017 00:00:00;Dia;Sul;255,599599
28 de abril de 2017;28/04/2017 00:00:00;Dia;Sul;252,365788
29 de abril de 2017;29/04/2017 00:00:00;Dia;Sul;219,561265
30 de abril de 2017;30/04/2017 00:00:00;Dia;Sul;186,074471
1 de maio de 2017;01/05/2017 00:00:00;Dia;Sul;191,890592
2 de maio de 2017;02/05/2017 00:00:00;Dia;Sul;255,427572
3 de maio de 2017;03/05/2017 00:00:00;Dia;Sul;267,093835
4 de maio de 2017;04/05/2017 00:00:00;Dia;Sul;266,920695
5 de maio de 2017;05/05/2017 00:00:00;Dia;Sul;266,627379
6 de maio de 2017;06/05/2017 00:00:00;Dia;Sul;229,903468
7 de maio de 2017;07/05/2017 00:00:00;Dia;Sul;198,238497
8 de maio de 2017;08/05/2017 00:00:00;Dia;Sul;262,194174
9 de maio de 2017;09/05/2017 00:00:00;Dia;Sul;268,009527
10 de maio de 2017;10/05/2017 00:00:00;Dia;Sul;266,646545
11 de maio de 2017;11/05/2017 00:00:00;Dia;Sul;268,482361
12 de maio de 2017;12/05/2017 00:00:00;Dia;Sul;267,502719
13 de maio de 2017;13/05/2017 00:00:00;Dia;Sul;228,353286
14 de maio de 2017;14/05/2017 00:00:00;Dia;Sul;187,580607
15 de maio de 2017;15/05/2017 00:00:00;Dia;Sul;251,164088
16 de maio de 2017;16/05/2017 00:00:00;Dia;Sul;263,828681
17 de maio de 2017;17/05/2017 00:00:00;Dia;Sul;265,187249
18 de maio de 2017;18/05/2017 00:00:00;Dia;Sul;262,48581
19 de maio de 2017;19/05/2017 00:00:00;Dia;Sul;253,875811
20 de maio de 2017;20/05/2017 00:00:00;Dia;Sul;219,28371
21 de maio de 2017;21/05/2017 00:00:00;Dia;Sul;186,016759
22 de maio de 2017;22/05/2017 00:00:00;Dia;Sul;247,432213
23 de maio de 2017;23/05/2017 00:00:00;Dia;Sul;260,371638
24 de maio de 2017;24/05/2017 00:00:00;Dia;Sul;260,728059
25 de maio de 2017;25/05/2017 00:00:00;Dia;Sul;264,144248
26 de maio de 2017;26/05/2017 00:00:00;Dia;Sul;264,991271
27 de maio de 2017;27/05/2017 00:00:00;Dia;Sul;228,426104
28 de maio de 2017;28/05/2017 00:00:00;Dia;Sul;194,30428
29 de maio de 2017;29/05/2017 00:00:00;Dia;Sul;253,672691
30 de maio de 2017;30/05/2017 00:00:00;Dia;Sul;266,347737
31 de maio de 2017;31/05/2017 00:00:00;Dia;Sul;266,475537
1 de junho de 2017;01/06/2017 00:00:00;Dia;Sul;260,431731
2 de junho de 2017;02/06/2017 00:00:00;Dia;Sul;258,892068
3 de junho de 2017;03/06/2017 00:00:00;Dia;Sul;219,927667
4 de junho de 2017;04/06/2017 00:00:00;Dia;Sul;190,74442
5 de junho de 2017;05/06/2017 00:00:00;Dia;Sul;258,962328
6 de junho de 2017;06/06/2017 00:00:00;Dia;Sul;265,45059
7 de junho de 2017;07/06/2017 00:00:00;Dia;Sul;266,109308
8 de junho de 2017;08/06/2017 00:00:00;Dia;Sul;265,118635
9 de junho de 2017;09/06/2017 00:00:00;Dia;Sul;267,191121
10 de junho de 2017;10/06/2017 00:00:00;Dia;Sul;229,833278
11 de junho de 2017;11/06/2017 00:00:00;Dia;Sul;195,484251
12 de junho de 2017;12/06/2017 00:00:00;Dia;Sul;255,186104
13 de junho de 2017;13/06/2017 00:00:00;Dia;Sul;265,67139
14 de junho de 2017;14/06/2017 00:00:00;Dia;Sul;266,046363
15 de junho de 2017;15/06/2017 00:00:00;Dia;Sul;223,72638
16 de junho de 2017;16/06/2017 00:00:00;Dia;Sul;242,054689
17 de junho de 2017;17/06/2017 00:00:00;Dia;Sul;217,995079
18 de junho de 2017;18/06/2017 00:00:00;Dia;Sul;193,711315
19 de junho de 2017;19/06/2017 00:00:00;Dia;Sul;260,515669
20 de junho de 2017;20/06/2017 00:00:00;Dia;Sul;273,291361
21 de junho de 2017;21/06/2017 00:00:00;Dia;Sul;270,570325
22 de junho de 2017;22/06/2017 00:00:00;Dia;Sul;269,592268
23 de junho de 2017;23/06/2017 00:00:00;Dia;Sul;267,415976
24 de junho de 2017;24/06/2017 00:00:00;Dia;Sul;230,875337
25 de junho de 2017;25/06/2017 00:00:00;Dia;Sul;194,243233
26 de junho de 2017;26/06/2017 00:00:00;Dia;Sul;257,331705
27 de junho de 2017;27/06/2017 00:00:00;Dia;Sul;266,39922
28 de junho de 2017;28/06/2017 00:00:00;Dia;Sul;270,352252
29 de junho de 2017;29/06/2017 00:00:00;Dia;Sul;271,770578
30 de junho de 2017;30/06/2017 00:00:00;Dia;Sul;268,600652
1 de julho de 2017;01/07/2017 00:00:00;Dia;Sul;229,377412
2 de julho de 2017;02/07/2017 00:00:00;Dia;Sul;197,076735
3 de julho de 2017;03/07/2017 00:00:00;Dia;Sul;260,830405
4 de julho de 2017;04/07/2017 00:00:00;Dia;Sul;268,025005
5 de julho de 2017;05/07/2017 00:00:00;Dia;Sul;268,058283
6 de julho de 2017;06/07/2017 00:00:00;Dia;Sul;268,915042
7 de julho de 2017;07/07/2017 00:00:00;Dia;Sul;269,174323
8 de julho de 2017;08/07/2017 00:00:00;Dia;Sul;229,271771
9 de julho de 2017;09/07/2017 00:00:00;Dia;Sul;197,357036
10 de julho de 2017;10/07/2017 00:00:00;Dia;Sul;261,242775
11 de julho de 2017;11/07/2017 00:00:00;Dia;Sul;271,418217
12 de julho de 2017;12/07/2017 00:00:00;Dia;Sul;273,019872
13 de julho de 2017;13/07/2017 00:00:00;Dia;Sul;272,065078
14 de julho de 2017;14/07/2017 00:00:00;Dia;Sul;272,021744
15 de julho de 2017;15/07/2017 00:00:00;Dia;Sul;232,296165
16 de julho de 2017;16/07/2017 00:00:00;Dia;Sul;199,588019
17 de julho de 2017;17/07/2017 00:00:00;Dia;Sul;266,979386
18 de julho de 2017;18/07/2017 00:00:00;Dia;Sul;276,335389
19 de julho de 2017;19/07/2017 00:00:00;Dia;Sul;275,940208
20 de julho de 2017;20/07/2017 00:00:00;Dia;Sul;275,704978
21 de julho de 2017;21/07/2017 00:00:00;Dia;Sul;271,208637
22 de julho de 2017;22/07/2017 00:00:00;Dia;Sul;231,310809
23 de julho de 2017;23/07/2017 00:00:00;Dia;Sul;196,996811
24 de julho de 2017;24/07/2017 00:00:00;Dia;Sul;258,433047
25 de julho de 2017;25/07/2017 00:00:00;Dia;Sul;267,946247
26 de julho de 2017;26/07/2017 00:00:00;Dia;Sul;271,407242
27 de julho de 2017;27/07/2017 00:00:00;Dia;Sul;270,856626
28 de julho de 2017;28/07/2017 00:00:00;Dia;Sul;268,317822
29 de julho de 2017;29/07/2017 00:00:00;Dia;Sul;232,242588
30 de julho de 2017;30/07/2017 00:00:00;Dia;Sul;201,33162
31 de julho de 2017;31/07/2017 00:00:00;Dia;Sul;265,185568
1 de agosto de 2017;01/08/2017 00:00:00;Dia;Sul;271,714961
2 de agosto de 2017;02/08/2017 00:00:00;Dia;Sul;272,72641
3 de agosto de 2017;03/08/2017 00:00:00;Dia;Sul;265,203409
4 de agosto de 2017;04/08/2017 00:00:00;Dia;Sul;262,274579
5 de agosto de 2017;05/08/2017 00:00:00;Dia;Sul;229,068196
6 de agosto de 2017;06/08/2017 00:00:00;Dia;Sul;197,144851
7 de agosto de 2017;07/08/2017 00:00:00;Dia;Sul;258,408291
8 de agosto de 2017;08/08/2017 00:00:00;Dia;Sul;271,240178
9 de agosto de 2017;09/08/2017 00:00:00;Dia;Sul;274,630763
10 de agosto de 2017;10/08/2017 00:00:00;Dia;Sul;280,475506
11 de agosto de 2017;11/08/2017 00:00:00;Dia;Sul;272,044626
12 de agosto de 2017;12/08/2017 00:00:00;Dia;Sul;233,539094
13 de agosto de 2017;13/08/2017 00:00:00;Dia;Sul;196,358092
14 de agosto de 2017;14/08/2017 00:00:00;Dia;Sul;252,323084
15 de agosto de 2017;15/08/2017 00:00:00;Dia;Sul;263,196138
16 de agosto de 2017;16/08/2017 00:00:00;Dia;Sul;266,087898
17 de agosto de 2017;17/08/2017 00:00:00;Dia;Sul;266,486656
18 de agosto de 2017;18/08/2017 00:00:00;Dia;Sul;265,593048
19 de agosto de 2017;19/08/2017 00:00:00;Dia;Sul;230,440059
20 de agosto de 2017;20/08/2017 00:00:00;Dia;Sul;190,252669
21 de agosto de 2017;21/08/2017 00:00:00;Dia;Sul;251,452692
22 de agosto de 2017;22/08/2017 00:00:00;Dia;Sul;265,575961
23 de agosto de 2017;23/08/2017 00:00:00;Dia;Sul;268,466061
24 de agosto de 2017;24/08/2017 00:00:00;Dia;Sul;274,077689
25 de agosto de 2017;25/08/2017 00:00:00;Dia;Sul;273,203417
26 de agosto de 2017;26/08/2017 00:00:00;Dia;Sul;234,957979
27 de agosto de 2017;27/08/2017 00:00:00;Dia;Sul;202,373034
28 de agosto de 2017;28/08/2017 00:00:00;Dia;Sul;267,044259
29 de agosto de 2017;29/08/2017 00:00:00;Dia;Sul;281,659812
30 de agosto de 2017;30/08/2017 00:00:00;Dia;Sul;280,207971
31 de agosto de 2017;31/08/2017 00:00:00;Dia;Sul;276,200893
1 de setembro de 2017;01/09/2017 00:00:00;Dia;Sul;270,102904
2 de setembro de 2017;02/09/2017 00:00:00;Dia;Sul;235,064349
3 de setembro de 2017;03/09/2017 00:00:00;Dia;Sul;205,197261
4 de setembro de 2017;04/09/2017 00:00:00;Dia;Sul;277,390442
5 de setembro de 2017;05/09/2017 00:00:00;Dia;Sul;277,457908
6 de setembro de 2017;06/09/2017 00:00:00;Dia;Sul;273,337139
7 de setembro de 2017;07/09/2017 00:00:00;Dia;Sul;229,819123
8 de setembro de 2017;08/09/2017 00:00:00;Dia;Sul;254,442158
9 de setembro de 2017;09/09/2017 00:00:00;Dia;Sul;228,834748
10 de setembro de 2017;10/09/2017 00:00:00;Dia;Sul;210,106043
11 de setembro de 2017;11/09/2017 00:00:00;Dia;Sul;275,547557
12 de setembro de 2017;12/09/2017 00:00:00;Dia;Sul;283,447235
13 de setembro de 2017;13/09/2017 00:00:00;Dia;Sul;285,422274
14 de setembro de 2017;14/09/2017 00:00:00;Dia;Sul;287,487256
15 de setembro de 2017;15/09/2017 00:00:00;Dia;Sul;282,680281
16 de setembro de 2017;16/09/2017 00:00:00;Dia;Sul;237,490915
17 de setembro de 2017;17/09/2017 00:00:00;Dia;Sul;201,425637
18 de setembro de 2017;18/09/2017 00:00:00;Dia;Sul;266,243087
19 de setembro de 2017;19/09/2017 00:00:00;Dia;Sul;277,896078
20 de setembro de 2017;20/09/2017 00:00:00;Dia;Sul;270,831794
21 de setembro de 2017;21/09/2017 00:00:00;Dia;Sul;289,441183
22 de setembro de 2017;22/09/2017 00:00:00;Dia;Sul;291,621124
23 de setembro de 2017;23/09/2017 00:00:00;Dia;Sul;242,47033
24 de setembro de 2017;24/09/2017 00:00:00;Dia;Sul;204,687946
25 de setembro de 2017;25/09/2017 00:00:00;Dia;Sul;269,190603
26 de setembro de 2017;26/09/2017 00:00:00;Dia;Sul;282,15489
27 de setembro de 2017;27/09/2017 00:00:00;Dia;Sul;284,343318
28 de setembro de 2017;28/09/2017 00:00:00;Dia;Sul;278,713178
29 de setembro de 2017;29/09/2017 00:00:00;Dia;Sul;269,791434
30 de setembro de 2017;30/09/2017 00:00:00;Dia;Sul;228,569282
1 de outubro de 2017;01/10/2017 00:00:00;Dia;Sul;193,329042
2 de outubro de 2017;02/10/2017 00:00:00;Dia;Sul;248,949695
3 de outubro de 2017;03/10/2017 00:00:00;Dia;Sul;258,036284
4 de outubro de 2017;04/10/2017 00:00:00;Dia;Sul;265,611832
5 de outubro de 2017;05/10/2017 00:00:00;Dia;Sul;275,17564
6 de outubro de 2017;06/10/2017 00:00:00;Dia;Sul;281,116576
7 de outubro de 2017;07/10/2017 00:00:00;Dia;Sul;228,975904
8 de outubro de 2017;08/10/2017 00:00:00;Dia;Sul;195,612753
9 de outubro de 2017;09/10/2017 00:00:00;Dia;Sul;259,501816
10 de outubro de 2017;10/10/2017 00:00:00;Dia;Sul;273,811305
11 de outubro de 2017;11/10/2017 00:00:00;Dia;Sul;278,314356
12 de outubro de 2017;12/10/2017 00:00:00;Dia;Sul;228,30041
13 de outubro de 2017;13/10/2017 00:00:00;Dia;Sul;259,047851
14 de outubro de 2017;14/10/2017 00:00:00;Dia;Sul;222,855051
15 de outubro de 2017;15/10/2017 00:00:00;Dia;Sul;192,92454574
16 de outubro de 2017;16/10/2017 00:00:00;Dia;Sul;260,530423
17 de outubro de 2017;17/10/2017 00:00:00;Dia;Sul;278,890899
18 de outubro de 2017;18/10/2017 00:00:00;Dia;Sul;292,395662
19 de outubro de 2017;19/10/2017 00:00:00;Dia;Sul;278,744285
20 de outubro de 2017;20/10/2017 00:00:00;Dia;Sul;274,623425
21 de outubro de 2017;21/10/2017 00:00:00;Dia;Sul;235,767052
22 de outubro de 2017;22/10/2017 00:00:00;Dia;Sul;194,867519
23 de outubro de 2017;23/10/2017 00:00:00;Dia;Sul;254,947053
24 de outubro de 2017;24/10/2017 00:00:00;Dia;Sul;268,976911
25 de outubro de 2017;25/10/2017 00:00:00;Dia;Sul;269,573936
26 de outubro de 2017;26/10/2017 00:00:00;Dia;Sul;269,566669
27 de outubro de 2017;27/10/2017 00:00:00;Dia;Sul;273,866315
28 de outubro de 2017;28/10/2017 00:00:00;Dia;Sul;235,813482
29 de outubro de 2017;29/10/2017 00:00:00;Dia;Sul;202,581455
30 de outubro de 2017;30/10/2017 00:00:00;Dia;Sul;264,581587
31 de outubro de 2017;31/10/2017 00:00:00;Dia;Sul;272,145973
1 de novembro de 2017;01/11/2017 00:00:00;Dia;Sul;268,948465
2 de novembro de 2017;02/11/2017 00:00:00;Dia;Sul;219,337972
3 de novembro de 2017;03/11/2017 00:00:00;Dia;Sul;248,499234
4 de novembro de 2017;04/11/2017 00:00:00;Dia;Sul;222,156724
5 de novembro de 2017;05/11/2017 00:00:00;Dia;Sul;192,098176
6 de novembro de 2017;06/11/2017 00:00:00;Dia;Sul;257,429235
7 de novembro de 2017;07/11/2017 00:00:00;Dia;Sul;273,488969
8 de novembro de 2017;08/11/2017 00:00:00;Dia;Sul;274,274987
9 de novembro de 2017;09/11/2017 00:00:00;Dia;Sul;280,24877
10 de novembro de 2017;10/11/2017 00:00:00;Dia;Sul;279,699407
11 de novembro de 2017;11/11/2017 00:00:00;Dia;Sul;233,763107
12 de novembro de 2017;12/11/2017 00:00:00;Dia;Sul;199,739509
13 de novembro de 2017;13/11/2017 00:00:00;Dia;Sul;269,559501
14 de novembro de 2017;14/11/2017 00:00:00;Dia;Sul;283,560481
15 de novembro de 2017;15/11/2017 00:00:00;Dia;Sul;253,302099
16 de novembro de 2017;16/11/2017 00:00:00;Dia;Sul;298,629989
17 de novembro de 2017;17/11/2017 00:00:00;Dia;Sul;280,810391
18 de novembro de 2017;18/11/2017 00:00:00;Dia;Sul;236,481955
19 de novembro de 2017;19/11/2017 00:00:00;Dia;Sul;199,597673
20 de novembro de 2017;20/11/2017 00:00:00;Dia;Sul;271,480196
21 de novembro de 2017;21/11/2017 00:00:00;Dia;Sul;284,029564
22 de novembro de 2017;22/11/2017 00:00:00;Dia;Sul;276,18468
23 de novembro de 2017;23/11/2017 00:00:00;Dia;Sul;279,546663
24 de novembro de 2017;24/11/2017 00:00:00;Dia;Sul;290,971081
25 de novembro de 2017;25/11/2017 00:00:00;Dia;Sul;247,546997
26 de novembro de 2017;26/11/2017 00:00:00;Dia;Sul;209,100153
27 de novembro de 2017;27/11/2017 00:00:00;Dia;Sul;277,849645
28 de novembro de 2017;28/11/2017 00:00:00;Dia;Sul;291,64008
29 de novembro de 2017;29/11/2017 00:00:00;Dia;Sul;294,321435
30 de novembro de 2017;30/11/2017 00:00:00;Dia;Sul;289,991693
1 de dezembro de 2017;01/12/2017 00:00:00;Dia;Sul;287,22224
2 de dezembro de 2017;02/12/2017 00:00:00;Dia;Sul;254,230804
3 de dezembro de 2017;03/12/2017 00:00:00;Dia;Sul;225,05662
4 de dezembro de 2017;04/12/2017 00:00:00;Dia;Sul;293,750998
5 de dezembro de 2017;05/12/2017 00:00:00;Dia;Sul;299,770384
6 de dezembro de 2017;06/12/2017 00:00:00;Dia;Sul;305,108402
7 de dezembro de 2017;07/12/2017 00:00:00;Dia;Sul;305,491996
8 de dezembro de 2017;08/12/2017 00:00:00;Dia;Sul;304,372448
9 de dezembro de 2017;09/12/2017 00:00:00;Dia;Sul;266,752995
10 de dezembro de 2017;10/12/2017 00:00:00;Dia;Sul;238,953652
11 de dezembro de 2017;11/12/2017 00:00:00;Dia;Sul;302,071177
12 de dezembro de 2017;12/12/2017 00:00:00;Dia;Sul;299,163815
13 de dezembro de 2017;13/12/2017 00:00:00;Dia;Sul;312,11433
14 de dezembro de 2017;14/12/2017 00:00:00;Dia;Sul;327,237583
15 de dezembro de 2017;15/12/2017 00:00:00;Dia;Sul;327,788317
16 de dezembro de 2017;16/12/2017 00:00:00;Dia;Sul;292,047998
17 de dezembro de 2017;17/12/2017 00:00:00;Dia;Sul;252,885261
18 de dezembro de 2017;18/12/2017 00:00:00;Dia;Sul;292,028456
19 de dezembro de 2017;19/12/2017 00:00:00;Dia;Sul;297,726226
20 de dezembro de 2017;20/12/2017 00:00:00;Dia;Sul;292,367879
21 de dezembro de 2017;21/12/2017 00:00:00;Dia;Sul;286,249388
22 de dezembro de 2017;22/12/2017 00:00:00;Dia;Sul;290,66776
23 de dezembro de 2017;23/12/2017 00:00:00;Dia;Sul;255,213704
24 de dezembro de 2017;24/12/2017 00:00:00;Dia;Sul;211,801245
25 de dezembro de 2017;25/12/2017 00:00:00;Dia;Sul;184,35656
26 de dezembro de 2017;26/12/2017 00:00:00;Dia;Sul;235,918066
27 de dezembro de 2017;27/12/2017 00:00:00;Dia;Sul;262,137006
28 de dezembro de 2017;28/12/2017 00:00:00;Dia;Sul;267,536491
29 de dezembro de 2017;29/12/2017 00:00:00;Dia;Sul;253,883842
30 de dezembro de 2017;30/12/2017 00:00:00;Dia;Sul;226,275376
31 de dezembro de 2017;31/12/2017 00:00:00;Dia;Sul;213,652399
1 de janeiro de 2018;01/01/2018 00:00:00;Dia;Sul;200,419421
2 de janeiro de 2018;02/01/2018 00:00:00;Dia;Sul;244,272781
3 de janeiro de 2018;03/01/2018 00:00:00;Dia;Sul;267,324125
4 de janeiro de 2018;04/01/2018 00:00:00;Dia;Sul;280,712056
5 de janeiro de 2018;05/01/2018 00:00:00;Dia;Sul;296,86802
6 de janeiro de 2018;06/01/2018 00:00:00;Dia;Sul;264,296483
